"","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_NA","Bacteria_Fusobacteriota_Fusobacteriia_Fusobacteriales_Fusobacteriaceae_Fusobacterium","Bacteria_Fusobacteriota_Fusobacteriia_Fusobacteriales_Fusobacteriaceae_Fusobacterium","Bacteria_Fusobacteriota_Fusobacteriia_Fusobacteriales_Fusobacteriaceae_Fusobacterium","Bacteria_Fusobacteriota_Fusobacteriia_Fusobacteriales_Fusobacteriaceae_Fusobacterium","Bacteria_Fusobacteriota_Fusobacteriia_Fusobacteriales_Fusobacteriaceae_Fusobacterium","Bacteria_Fusobacteriota_Fusobacteriia_Fusobacteriales_Fusobacteriaceae_Fusobacterium","Bacteria_Fusobacteriota_Fusobacteriia_Fusobacteriales_Fusobacteriaceae_Fusobacterium","Bacteria_Fusobacteriota_Fusobacteriia_Fusobacteriales_Fusobacteriaceae_Fusobacterium","Bacteria_Fusobacteriota_Fusobacteriia_Fusobacteriales_Fusobacteriaceae_Fusobacterium","Bacteria_Fusobacteriota_Fusobacteriia_Fusobacteriales_Fusobacteriaceae_Fusobacterium","Bacteria_Fusobacteriota_Fusobacteriia_Fusobacteriales_Fusobacteriaceae_Cetobacterium","Bacteria_Fusobacteriota_Fusobacteriia_Fusobacteriales_Fusobacteriaceae_Fusobacterium","Bacteria_Fusobacteriota_Fusobacteriia_Fusobacteriales_Fusobacteriaceae_Fusobacterium","Bacteria_Fusobacteriota_Fusobacteriia_Fusobacteriales_Fusobacteriaceae_Fusobacterium","Bacteria_Fusobacteriota_Fusobacteriia_Fusobacteriales_Fusobacteriaceae_Fusobacterium","Bacteria_Fusobacteriota_Fusobacteriia_Fusobacteriales_Fusobacteriaceae_Fusobacterium","Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Mediterraneibacter","Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Sellimonas","Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Extibacter","Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Faecalimonas","Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_NA","Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Mediterraneibacter","Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_[Ruminococcus] gauvreauii group","Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_NA","Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_[Ruminococcus] gauvreauii group","Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Blautia","Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Blautia","Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Blautia","Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Blautia","Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Blautia","Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Blautia","Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Tyzzerella","Bacteria_Bacillota_Bacilli_Erysipelotrichales_Erysipelotrichaceae_Absiella","Bacteria_Bacillota_Bacilli_Erysipelotrichales_Erysipelotrichaceae_Holdemanella","Bacteria_Bacillota_Bacilli_Bacillales_Bacillaceae_Bacillus","Bacteria_Bacillota_Bacilli_Lactobacillales_Lactobacillaceae_Ligilactobacillus","Bacteria_Bacillota_Bacilli_Lactobacillales_Enterococcaceae_Enterococcus","Bacteria_Bacillota_Bacilli_Erysipelotrichales_Erysipelatoclostridiaceae_Erysipelotrichaceae UCG-003","Bacteria_Bacillota_Bacilli_Erysipelotrichales_Erysipelatoclostridiaceae_Massiliomicrobiota","Bacteria_Bacillota_Bacilli_Erysipelotrichales_Erysipelatoclostridiaceae_Thomasclavelia","Bacteria_Bacillota_Bacilli_Erysipelotrichales_Erysipelatoclostridiaceae_Catenibacterium","Bacteria_Bacillota_Bacilli_Erysipelotrichales_Erysipelatoclostridiaceae_Thomasclavelia","Bacteria_Actinomycetota_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium","Bacteria_Bacillota_Negativicutes_Veillonellales-Selenomonadales_Selenomonadaceae_Megamonas","Bacteria_Bacillota_Negativicutes_Acidaminococcales_Acidaminococcaceae_Phascolarctobacterium","Bacteria_Bacillota_Negativicutes_Acidaminococcales_Acidaminococcaceae_Phascolarctobacterium","Bacteria_Bacillota_Negativicutes_Acidaminococcales_Acidaminococcaceae_Phascolarctobacterium","Bacteria_Bacillota_Negativicutes_Acidaminococcales_Acidaminococcaceae_Phascolarctobacterium","Bacteria_Bacillota_Negativicutes_Acidaminococcales_Acidaminococcaceae_Phascolarctobacterium","Bacteria_Bacillota_Clostridia_Peptostreptococcales-Tissierellales_Peptostreptococcaceae_Peptoclostridium","Bacteria_Bacillota_Clostridia_Peptostreptococcales-Tissierellales_Peptostreptococcaceae_Peptoclostridium","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Segatella","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Segatella","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Segatella","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Segatella","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Segatella","Bacteria_Bacillota_Clostridia_Clostridia UCG-014_NA_NA","Bacteria_Bacillota_Clostridia_Clostridiales_Clostridiaceae_Clostridium","Bacteria_Bacillota_Clostridia_Clostridiales_Clostridiaceae_Clostridium","Bacteria_Actinomycetota_Coriobacteriia_Coriobacteriales_Coriobacteriaceae_Collinsella","Bacteria_Actinomycetota_Coriobacteriia_Coriobacteriales_Coriobacteriaceae_Collinsella","Bacteria_Pseudomonadota_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_Escherichia-Shigella","Bacteria_Pseudomonadota_Gammaproteobacteria_Burkholderiales_Alcaligenaceae_Achromobacter","Bacteria_Pseudomonadota_Gammaproteobacteria_Enterobacterales_Succinivibrionaceae_Anaerobiospirillum","Bacteria_Campylobacterota_Campylobacteria_Campylobacterales_Campylobacteraceae_Campylobacter","Bacteria_Campylobacterota_Campylobacteria_Campylobacterales_Helicobacteraceae_Helicobacter","Bacteria_Bacillota_Clostridia_Oscillospirales_Oscillospiraceae_Flavonifractor","Bacteria_Bacillota_Clostridia_Oscillospirales_Oscillospiraceae_Intestinimonas","Bacteria_Bacillota_Clostridia_Oscillospirales_Ruminococcaceae_NA","Bacteria_Bacillota_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium","Bacteria_Bacillota_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium","Bacteria_Bacillota_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium","Bacteria_Bacillota_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium","Bacteria_Bacillota_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium","Bacteria_Bacillota_Clostridia_Oscillospirales_Ruminococcaceae_Fournierella","Bacteria_Bacillota_Clostridia_Oscillospirales_Butyricicoccaceae_Butyricicoccus","Bacteria_Bacillota_Clostridia_Oscillospirales_Butyricicoccaceae_Butyricicoccus","Bacteria_Bacillota_Clostridia_Oscillospirales_Butyricicoccaceae_Butyricicoccus","Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Blautia","Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Blautia","Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Blautia","Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospira","Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae UCG-010","Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_[Ruminococcus] gnavus group","Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_[Ruminococcus] gnavus group","Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_[Ruminococcus] gnavus group","Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_[Ruminococcus] gnavus group","Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_NA","Bacteria_Pseudomonadota_Gammaproteobacteria_Burkholderiales_Sutterellaceae_Sutterella","Bacteria_Pseudomonadota_Gammaproteobacteria_Burkholderiales_Sutterellaceae_Sutterella","Bacteria_Pseudomonadota_Gammaproteobacteria_Burkholderiales_Sutterellaceae_Sutterella","Bacteria_Pseudomonadota_Gammaproteobacteria_Burkholderiales_Sutterellaceae_Sutterella","Bacteria_Pseudomonadota_Gammaproteobacteria_Burkholderiales_Sutterellaceae_Sutterella","Bacteria_Pseudomonadota_Gammaproteobacteria_Burkholderiales_Sutterellaceae_Sutterella","Bacteria_Pseudomonadota_Gammaproteobacteria_Burkholderiales_Sutterellaceae_Sutterella","Bacteria_Pseudomonadota_Gammaproteobacteria_Burkholderiales_Sutterellaceae_Sutterella","Bacteria_Pseudomonadota_Gammaproteobacteria_Burkholderiales_Sutterellaceae_Sutterella","Bacteria_Pseudomonadota_Gammaproteobacteria_Burkholderiales_Sutterellaceae_Sutterella","Bacteria_Pseudomonadota_Gammaproteobacteria_Burkholderiales_Sutterellaceae_Sutterella","Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium","Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium","Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Extibacter","Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Extibacter","Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_NA","Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Enterocloster","Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_Enterocloster","Bacteria_Bacillota_Clostridia_Lachnospirales_Lachnospiraceae_NA","Total"
"Dryapple-20-K5-3",128,2,2,4156,31,5,499,1,1,2582,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,14,16,0,0,0,12,0,1,17,0,0,0,52,296,0,14,0,0,0,0,0,1,0,251,0,12,229,0,728,86,3,1639,19,229,321,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,9,7,6,11,936,1,61,57,8,0,0,0,0,0,0,0,13,12487
"Dryapple-20-K7-1",12,87,0,1745,0,0,294,1,0,829,11,0,0,0,54,123,34,2,0,0,0,0,2,0,1,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,62,0,1,1,0,1322,0,22,36,0,0,0,7,74,2,384,25,0,391,9,238,0,0,6165,17,0,3,1,0,0,0,0,3,0,0,0,1,3,0,0,2,0,12,0,140,2,1,0,0,5,0,5,0,0,0,10,0,4,0,0,0,0,0,0,0,247,0,59,0,0,1,0,0,0,0,1,0,26,12487
"Dryapple-20-K7-2",4,87,0,1868,0,0,352,0,0,780,8,0,0,0,71,148,48,1,0,0,0,0,2,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,23,1,0,0,0,937,0,8,42,0,0,0,18,72,0,216,15,0,320,6,181,0,2,6862,6,0,0,2,0,0,0,0,6,0,0,0,0,1,0,0,0,0,14,0,155,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,5,0,0,0,0,141,5,46,0,0,0,0,0,0,0,2,0,14,12487
"Dryapple-20-K7-3",15,87,1,1592,0,0,297,0,0,733,11,0,0,0,23,123,22,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,25,0,0,53,0,0,0,3,980,0,9,25,0,0,0,7,44,0,248,27,0,209,7,282,0,1,7070,14,0,1,0,0,0,0,0,8,1,0,0,5,1,0,0,0,0,20,0,304,1,0,0,1,1,0,0,0,0,0,2,0,1,0,0,5,0,0,0,0,146,0,53,0,0,2,0,0,0,0,2,0,17,12487
"Dryapple-5-K10-1",0,0,180,2606,0,0,1,0,0,799,224,3,0,0,0,0,2,1,0,8,0,4,3,1,6,3,3,3,0,0,0,0,109,1,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,1,0,3,0,202,0,4,1,3272,0,0,0,0,0,0,921,0,0,0,0,0,0,0,0,0,22,2,0,0,0,1,0,1,12,1,0,301,0,0,3238,20,0,0,4,17,16,1,35,35,0,131,0,0,14,1,0,0,0,0,0,21,0,0,0,0,94,0,14,21,6,28,3,76,12487
"Dryapple-5-K10-2",0,1,191,2513,0,0,0,0,0,622,122,1,1,0,0,0,0,1,2,12,0,7,3,1,7,1,3,6,6,0,0,0,124,6,0,0,0,2,21,1,3,0,0,0,0,0,0,0,0,1,0,1,0,153,0,0,0,3338,0,1,0,0,1,0,998,2,0,1,0,0,0,3,0,0,19,0,2,2,0,6,0,1,30,1,3,343,1,0,3385,29,0,0,0,9,3,6,26,78,0,112,0,0,14,0,0,0,0,0,0,4,0,0,0,0,72,0,23,52,3,27,6,74,12487
"Dryapple-5-K10-3",0,0,160,2160,0,0,0,0,0,592,135,5,0,0,0,0,0,19,12,26,1,4,7,26,35,106,18,111,203,5,11,0,227,19,0,0,0,3,61,1,14,0,0,0,0,0,0,0,0,0,0,426,0,158,1,0,2,2894,0,0,0,0,0,0,1037,2,0,3,0,0,0,2,0,0,0,0,4,1,0,3,0,6,26,0,4,248,1,2,2830,25,3,2,3,242,57,20,25,64,0,122,0,3,41,0,0,0,0,0,0,10,1,0,0,0,64,0,31,88,5,15,6,49,12487
"Dryapple-5-K3-1",0,1,0,5704,0,0,0,0,0,102,1,0,0,0,0,0,5,0,0,0,4,8,1,0,0,0,11,17,19,5,13,5,3,2,0,5,0,0,3,1,3,0,0,0,0,0,0,0,0,0,3,73,0,0,50,0,0,0,2,4268,0,0,0,0,2,1,0,1,0,0,0,2,0,5,0,0,7,0,0,0,0,0,0,0,2,0,0,3,361,0,6,0,4,8,1,2,0,0,0,119,1,0,0,0,0,1,0,0,0,1062,0,393,0,0,0,0,0,0,0,5,0,192,12487
"Dryapple-5-K3-2",0,0,3,3460,2,0,2,0,1,1341,0,0,0,0,0,0,1,0,0,0,1,6,0,0,0,0,1,3,15,0,3,4,135,0,0,0,0,0,14,2,0,0,8,0,0,0,0,0,0,3,3,16,0,3,626,0,0,1,0,2977,0,0,0,0,2,0,0,0,0,4,1,3,0,0,0,0,10,1,0,0,0,0,0,0,2,1,0,2,1859,0,3,1,10,1,0,1,0,0,0,326,16,0,0,0,0,1,0,0,0,648,0,292,0,0,2,0,0,0,0,16,9,645,12487
"Dryapple-5-K3-3",0,0,2,5539,0,0,3,0,0,56,0,0,1,2,0,0,1,0,0,1,3,3,0,0,2,0,12,17,25,3,4,3,0,1,0,0,0,0,9,0,4,0,3,2,0,0,0,0,0,2,0,29,0,0,64,0,0,2,0,4024,0,0,0,0,3,0,0,1,0,0,1,5,0,1,54,0,11,0,0,0,0,0,0,0,0,0,0,4,622,0,4,0,7,2,1,7,0,0,0,83,2,0,1,0,0,0,0,0,0,1102,0,407,0,0,4,0,0,0,0,2,3,343,12487
"Dryapple-5-K5-1",49,0,5,4060,46,16,496,0,0,1202,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,1,0,2,0,62,30,0,0,0,9,0,7,17,2,0,1,163,796,3,96,0,0,2,0,0,0,2,136,0,16,384,0,507,56,12,2679,26,472,383,0,0,3,0,0,3,2,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,4,3,3,5,446,0,30,73,16,0,15,0,0,0,0,0,84,12487
"Dryapple-5-K5-2",55,2,0,4121,42,11,622,0,0,1414,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,3,1,59,27,0,0,0,13,0,8,28,1,0,0,84,422,10,98,2,0,1,0,0,0,0,107,0,12,261,0,673,67,11,2599,45,398,417,0,0,0,0,0,2,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0,0,0,4,5,6,7,584,0,28,82,23,3,11,0,0,0,0,0,52,12487
"Dryapple-5-K5-3",63,4,0,3657,49,15,450,0,0,1071,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,0,19,19,0,0,0,15,0,4,17,0,1,0,191,973,0,41,0,0,5,0,0,0,0,178,0,30,519,0,617,92,15,2914,53,468,440,0,0,0,0,0,24,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,2,5,4,308,0,42,44,15,3,3,0,0,0,0,0,58,12487
"Dryapple-5-K7-1",7,124,3,2072,0,0,448,0,0,1446,24,1,0,0,31,172,22,1,2,0,7,0,8,0,0,0,5,2,0,0,9,0,0,0,0,0,0,0,0,4,0,15,0,0,256,0,0,0,0,1380,0,15,119,0,0,0,17,114,0,189,29,0,411,5,306,0,0,4202,10,0,1,4,0,0,0,0,9,0,0,0,6,2,0,0,0,0,26,0,462,13,0,0,3,5,0,2,0,0,0,44,0,6,2,0,8,0,0,0,0,262,0,107,0,0,16,0,0,0,0,12,1,40,12487
"Dryapple-5-K7-2",7,105,0,1981,1,0,338,0,0,1355,16,0,0,0,32,191,30,0,0,0,2,1,9,0,0,0,2,9,0,0,10,0,0,0,1,0,0,0,0,0,1,4,3,0,196,1,0,3,0,1558,0,14,101,0,0,0,19,90,2,134,24,1,480,5,284,0,1,4475,9,0,0,0,0,0,5,0,11,0,0,0,6,1,0,0,1,1,35,0,351,30,0,0,0,3,0,3,0,3,0,33,0,9,0,0,3,0,0,0,0,344,0,94,1,0,18,0,0,0,0,8,0,32,12487
"Dryapple-5-K7-3",11,89,4,1967,0,0,362,0,0,1053,8,1,0,0,18,188,40,0,0,0,1,4,6,0,0,0,1,4,0,0,5,6,0,0,0,0,0,0,0,0,0,8,1,0,83,1,0,0,0,1792,0,10,102,0,0,0,26,90,0,159,22,0,504,8,426,0,0,4776,16,0,0,0,0,0,15,0,2,0,0,0,8,0,0,0,0,0,11,0,267,9,0,0,4,11,0,2,0,0,0,25,0,2,0,1,2,0,0,0,0,220,0,74,0,0,2,0,0,0,0,12,0,28,12487
"Dryspinach-1-K10-1",0,0,358,4075,0,0,1,1,2,811,194,0,3,0,0,0,1,2,0,28,2,12,2,2,11,2,4,4,3,0,2,0,8,17,0,0,0,3,30,0,12,0,0,0,2,0,0,0,0,4,0,5,0,136,2,0,1,1737,0,2,0,0,0,0,1139,0,0,6,0,0,0,1,0,0,20,1,5,3,0,12,0,15,39,1,0,296,0,0,2563,24,4,0,1,13,4,4,5,25,0,229,0,0,160,1,0,0,0,0,0,58,2,0,0,0,149,0,16,27,17,60,11,97,12487
"Dryspinach-1-K10-2",0,0,324,3135,0,0,0,0,0,1233,290,2,0,0,0,0,0,0,1,22,2,9,3,3,9,6,12,3,3,1,1,0,4,4,0,0,0,1,36,0,11,1,0,0,0,0,0,0,0,1,0,4,0,204,0,1,1,1905,0,0,0,0,0,0,1271,0,0,1,0,0,0,0,0,0,36,0,1,0,0,8,0,15,14,5,0,326,1,0,2734,27,7,1,2,10,6,0,2,75,0,235,0,0,73,3,0,0,0,0,0,60,5,0,0,0,146,0,10,34,8,54,13,72,12487
"Dryspinach-1-K10-3",0,0,272,3190,0,0,1,0,1,437,163,0,0,0,0,0,3,1,0,20,1,16,4,0,34,6,4,20,9,2,0,0,29,11,0,3,0,4,32,2,10,0,0,0,0,0,0,0,0,8,0,7,0,205,0,1,0,2149,0,1,0,0,0,0,1036,0,0,8,0,1,1,1,0,0,43,0,2,10,0,10,0,17,22,3,0,318,0,0,3630,52,3,0,1,6,3,6,10,79,0,202,0,5,83,1,0,0,0,0,0,33,1,0,0,0,109,0,13,20,8,26,4,74,12487
"Dryspinach-1-K3-1",0,1,0,6267,0,0,2,0,0,71,0,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,16,14,30,7,7,9,2,0,0,0,0,1,2,4,9,0,0,0,0,0,0,0,0,3,12,86,0,0,96,0,0,0,0,2187,0,0,0,0,1,0,0,3,0,1,4,4,0,1,0,0,4,5,0,0,0,0,0,0,0,0,0,6,1122,0,1,1,3,3,1,9,0,0,0,213,4,0,0,0,0,0,0,0,0,1518,0,625,0,0,18,0,0,0,0,10,1,97,12487
"Dryspinach-1-K3-2",0,2,4,7329,0,0,0,0,1,98,0,0,0,0,5,0,5,4,0,0,5,1,0,1,2,0,20,17,34,1,2,8,0,1,0,1,0,0,4,7,3,0,0,0,0,0,0,0,1,0,5,43,0,0,450,0,0,0,2,1402,0,0,0,0,1,0,0,0,0,0,0,3,4,1,14,0,21,2,0,0,0,0,0,0,0,0,0,7,729,0,1,0,14,3,0,10,0,0,0,103,2,0,0,0,0,0,0,0,0,1484,0,566,0,0,3,0,0,0,0,3,1,57,12487
"Dryspinach-1-K3-3",0,1,0,4929,1,0,3,1,1,737,0,0,0,0,0,0,1,0,0,0,6,10,0,0,0,0,18,18,21,2,7,4,5,0,0,0,0,0,13,17,5,0,13,0,0,0,0,0,0,0,5,13,0,0,864,0,0,1,0,1544,0,0,1,0,0,0,0,7,0,1,0,0,12,2,83,0,4,0,0,0,0,0,0,0,0,0,0,9,2043,0,7,0,1,10,0,10,1,0,0,114,12,0,0,0,0,0,0,0,2,1254,0,494,0,0,2,0,0,0,0,10,0,168,12487
"Dryspinach-1-K5-1",36,0,0,5136,51,12,538,0,0,705,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,26,13,0,0,0,12,0,6,25,1,0,2,297,1605,4,38,0,0,1,0,0,0,4,37,0,57,356,0,410,75,4,1613,47,183,125,0,7,1,0,0,0,0,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,7,9,7,2,588,0,51,66,15,5,42,0,0,0,0,0,188,12487
"Dryspinach-1-K5-2",30,2,0,5071,76,17,553,0,0,558,0,0,0,1,3,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,40,13,0,0,0,14,0,1,7,0,0,1,392,1734,4,40,0,0,2,0,0,0,0,24,0,23,344,0,426,64,2,1507,46,163,131,0,1,0,0,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,34,0,0,0,0,0,8,5,1,5,787,0,52,86,11,6,26,0,0,0,0,0,144,12487
"Dryspinach-1-K5-3",33,0,0,4446,40,18,421,0,2,579,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,16,20,0,0,0,19,0,8,24,2,2,2,455,1964,3,39,0,0,1,0,0,1,0,45,0,42,475,0,500,64,3,1773,50,259,173,0,9,0,5,0,3,1,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,3,0,18,545,0,48,70,20,3,33,0,0,0,0,0,180,12487
"Dryspinach-1-K7-1",2,207,1,2341,0,0,437,0,0,2187,9,0,0,0,19,171,23,1,5,0,6,2,26,0,0,0,10,10,0,0,20,0,0,0,3,0,0,0,0,4,1,15,2,0,392,2,0,1,0,1580,0,10,95,0,0,0,26,100,0,132,22,2,607,3,210,0,3,2143,14,0,0,6,2,0,0,0,12,0,0,0,18,4,0,0,0,0,24,3,403,36,2,0,3,40,0,4,0,0,2,71,0,12,0,1,17,0,0,0,0,637,0,244,0,0,22,0,0,0,0,16,0,64,12487
"Dryspinach-1-K7-2",13,256,0,2479,0,0,463,1,1,2635,2,2,2,0,20,186,31,3,0,0,3,0,15,0,0,0,13,8,0,0,11,0,0,0,0,0,0,0,0,1,0,12,4,0,350,0,0,2,1,1764,1,32,109,0,0,0,12,88,0,48,19,3,466,9,220,0,0,1813,3,0,0,8,0,0,5,1,7,0,0,0,7,3,0,0,0,0,18,2,296,21,0,0,2,36,1,2,0,0,0,56,0,9,0,0,22,0,0,0,0,593,0,196,0,0,38,0,0,0,0,17,0,46,12487
"Dryspinach-1-K7-3",12,193,4,1936,0,0,299,0,2,2225,15,5,0,0,10,123,18,2,6,0,5,0,20,0,0,0,9,5,0,0,2,0,0,0,0,1,0,0,0,2,2,23,1,0,304,0,0,1,3,1616,0,30,127,0,0,0,25,139,1,121,27,0,587,10,357,0,0,2527,12,0,1,0,0,0,11,0,8,1,0,0,25,3,0,0,0,1,24,0,461,26,0,2,4,47,0,4,0,0,0,43,0,6,1,0,20,1,1,0,0,576,0,253,0,0,35,0,0,0,0,36,0,90,12487
"Dryspinach-10-K10-1",0,0,140,2170,0,0,0,0,0,1459,348,4,0,0,1,0,0,0,0,18,0,27,2,0,8,4,1,5,3,0,1,0,24,4,0,0,0,5,44,2,6,0,0,0,0,0,0,0,0,1,0,9,1,253,0,8,0,2870,0,0,0,0,1,0,1559,0,0,3,0,0,0,0,0,0,21,0,1,5,0,1,0,5,2,0,5,236,5,2,2862,28,0,0,1,4,1,0,31,6,0,87,0,0,24,1,0,0,0,0,0,23,2,0,0,0,39,0,3,20,6,29,5,51,12487
"Dryspinach-10-K10-2",0,2,166,2099,0,0,1,0,1,1386,291,4,0,2,0,0,0,3,0,13,0,18,5,2,9,2,1,9,5,0,0,0,23,12,0,0,0,4,23,0,16,0,0,0,0,0,0,0,0,0,0,14,0,174,0,1,1,3672,0,3,0,0,0,0,1457,4,0,2,0,0,0,0,0,0,8,3,2,0,0,4,0,6,9,3,4,183,0,0,2517,23,0,0,4,5,0,3,36,11,0,25,0,0,26,2,0,0,0,0,0,12,1,0,0,0,48,0,7,16,2,33,5,64,12487
"Dryspinach-10-K3-1",0,0,2,5726,0,0,4,0,0,148,0,0,0,0,3,0,0,0,0,0,2,1,0,0,1,0,3,9,10,3,0,5,39,0,0,0,0,0,7,10,1,0,0,0,0,0,0,0,0,1,3,15,0,0,740,0,0,2,1,2611,0,0,1,0,0,0,0,2,0,1,0,1,11,0,31,0,10,0,0,0,0,0,0,0,0,0,0,7,584,0,2,0,3,1,2,10,2,0,0,135,5,0,0,0,0,3,0,0,0,1320,0,482,0,0,0,0,0,0,0,16,2,509,12487
